animal,EBV_NINT1,EBV_MTPN1,EBV_MUNY1,EBV_NINT2+,EBV_MTPN2+,EBV_MUNY2+,Reliability_NINT1, Reliability_MTPN1, Reliability_MUNY1, Reliability_NINT2+, Reliability_MTPN2+, Reliability_MUNY2+
720,4.46e-05,-0.00481146,0.02120556,0.003869,-0.00603851,0.01509256,0.43143348,0.33494325,0.37533075,0.42796417,0.35200935,0.37885343
721,-0.00506392,-0.00060413,-0.20871838,-0.00485298,0.0003202,-0.28674658,0.49435509,0.37491745,0.41949902,0.52426715,0.44152045,0.46270456
722,-0.01216557,-0.00923704,-0.23351232,-0.02381517,-0.01128176,-0.16005681,0.48055632,0.36911933,0.40346987,0.50678788,0.424116,0.43925258
723,0.01257691,0.00277362,-0.16095588,0.01422309,0.00266419,-0.24701554,0.42622247,0.3663187,0.38547632,0.44586343,0.40211119,0.405776
724,-0.00249848,-0.00360463,-0.07436013,-0.00292357,-0.00430792,-0.05840959,0.37886033,0.29049115,0.32330867,0.3929581,0.33048544,0.34944033
725,0.01362295,-0.0006487,-0.49205676,0.01867462,0.00292918,-0.69557504,0.36529812,0.27589118,0.30723021,0.37345856,0.30766813,0.32815469
726,-0.00260742,-0.00102286,0.01900348,0.00187755,-0.00090211,-0.02776295,0.37570379,0.2760515,0.30196455,0.39679635,0.3244463,0.33326865
727,0.01441641,-0.00359792,-0.05640391,0.02003463,-0.00395768,-0.04769167,0.53804189,0.42608666,0.47747385,0.54412544,0.45566721,0.49121295
728,-0.01479827,-0.00439858,0.2286341,-0.01718827,-0.00999208,0.22950373,0.39305613,0.27733996,0.31203231,0.41945115,0.33687067,0.35010515
729,0.00974345,0.00421367,0.07813368,0.01178769,0.00547955,0.09519794,0.52090252,0.43093759,0.47263814,0.51694777,0.44483768,0.47252259
730,0.00270288,0.00328601,-0.07466353,0.00418617,0.00616324,-0.10191323,0.35857036,0.26874782,0.30048982,0.37295653,0.30922684,0.32677124
731,0.00123005,-0.00374159,-0.27267556,-0.00453804,-0.00708013,-0.43155064,0.41428666,0.3635513,0.3804924,0.42889938,0.39104489,0.39572302
732,0.0254116,0.00061032,-0.30772188,0.03182502,0.00281795,-0.39716553,0.55039666,0.44970608,0.50135766,0.55059133,0.47160744,0.51011398
733,0.00269421,-0.00139318,-0.06128635,0.00018196,-0.00190403,-0.06663902,0.36752899,0.29296157,0.32087665,0.39572782,0.34617102,0.35385571
734,0.01037608,0.00707287,0.06091869,0.01687861,0.0134089,0.12429046,0.49610342,0.40487998,0.45164641,0.49607456,0.42823706,0.45701215
735,-0.00053092,-0.00614481,-0.28100175,0.00404309,-0.00680377,-0.39610419,0.37992814,0.33186512,0.34933014,0.40006242,0.3668223,0.36978502
736,-0.00589487,0.00386875,0.18080979,-0.0043787,0.00395959,0.1993027,0.34956919,0.29282958,0.31097864,0.36857946,0.32838098,0.33209437
737,0.00139634,-0.00062974,-0.08949699,0.00298317,-0.00106734,-0.13384974,0.44730606,0.37325453,0.39767011,0.46927458,0.41695858,0.42392177
738,0.02849719,0.01153312,0.08771844,0.0410393,0.01396336,0.01469655,0.48871381,0.43070321,0.46650978,0.46120932,0.41347555,0.44419181
739,0.01267516,-0.00153775,-0.3473825,0.01833393,0.00426348,-0.33745299,0.4428429,0.36267293,0.39166531,0.45298715,0.39294975,0.40740445
740,-0.00534084,-0.00220885,0.04965112,-0.00385716,-0.00544135,-0.02609361,0.38577259,0.32692134,0.34774108,0.40935338,0.36861016,0.37223669
741,-0.00374723,0.00063003,0.02053264,-0.00984024,-0.0028088,-0.02784299,0.48256057,0.39377799,0.42299654,0.50310195,0.4390817,0.44959248
742,0.00900483,0.00589979,0.21320853,0.01449589,0.00553177,0.16899249,0.34299231,0.27374914,0.30449981,0.31810851,0.26297893,0.29012245
743,0.0036238,0.00905314,0.33052124,0.01574751,0.0111093,0.30342675,0.36072146,0.31575392,0.34014312,0.3289888,0.28995598,0.31350695
744,0.03292824,0.00664502,-0.04593158,0.04095962,0.00815593,-0.14624844,0.43216267,0.35185859,0.38630489,0.42835391,0.36582611,0.38741051
745,-0.01104066,-0.00746926,-0.30391286,-0.0177326,-0.0090414,-0.35320221,0.42671063,0.35587108,0.3776166,0.44782373,0.39706334,0.4033849
746,-0.00143552,0.0040174,0.20558345,-0.00114527,0.00339119,0.23069398,0.50519155,0.38560947,0.43411478,0.53272406,0.44916658,0.47521484
747,0.00788213,0.00230496,0.12022621,0.01005302,0.00110697,0.05521469,0.4758446,0.39302607,0.42238473,0.49432757,0.43227501,0.44363174
748,0.03404279,0.00929212,0.02226648,0.04402433,0.01036228,-0.15518194,0.37563739,0.3396486,0.3579186,0.3554195,0.32483121,0.34120521
749,0.00305146,0.01019031,0.41207375,0.00275842,0.012875,0.61708056,0.50623223,0.37548508,0.42674892,0.52611633,0.43153402,0.46326485
750,-0.00641213,-0.00163749,0.05198882,-0.00600704,-0.00385653,0.00748757,0.4230563,0.33942757,0.38918636,0.39521478,0.33249872,0.37161659
751,-0.00386917,-0.00762215,-0.11535162,-0.01503024,-0.00872879,0.05063691,0.45794001,0.37683012,0.40713814,0.48707337,0.43164124,0.44005027
752,-0.00712134,-0.00562762,-0.15234489,-0.01664508,-0.00598818,-0.07728751,0.51398866,0.40594992,0.45122006,0.5277557,0.45037964,0.47858572
753,-0.0053846,-0.00951714,-0.41375561,-0.00966208,-0.01199364,-0.54972856,0.51698134,0.38441248,0.43597393,0.54596044,0.45220713,0.48023767
754,-0.00556936,0.00085193,0.11155929,-0.00470029,0.00258886,0.19305279,0.33816338,0.26386398,0.28835877,0.35552139,0.30271989,0.31135474
755,-0.00294055,0.00297078,0.22480492,-0.00074536,0.00547066,0.3657425,0.38380863,0.29152633,0.31804874,0.40261102,0.33577454,0.34539194
756,0.02269065,0.00123283,-0.22720037,0.02720466,0.00101509,-0.40501028,0.41270105,0.32005212,0.36109591,0.41466482,0.34606579,0.37312696
757,0.02832618,0.00716615,-0.13858557,0.03802425,0.00945406,-0.32304575,0.42750069,0.37132071,0.38889732,0.43590704,0.39283019,0.39928951
758,0.00305897,0.00101215,0.02699864,0.0013463,0.00164154,0.06388164,0.30828339,0.21680227,0.25145198,0.31841592,0.25499732,0.27532337
759,0.00071965,-0.00062967,-0.12253274,-0.00212673,-0.00028798,-0.097677,0.55327338,0.41448764,0.48270879,0.57449963,0.47018213,0.51424897
760,0.00175457,-0.00160265,0.05707889,0.00072483,-0.00357116,0.05799031,0.26039867,0.1657676,0.18578492,0.27768694,0.20810549,0.21388984
761,0.00112675,-0.00153844,-0.08027887,2.647e-05,-0.00221483,-0.10954766,0.19242926,0.10632789,0.12208288,0.20529077,0.14176844,0.14543497
762,-0.01571612,-0.00259649,0.10807886,-0.01543118,-0.00231605,0.18701389,0.21062106,0.18253399,0.19796175,0.21747355,0.19678652,0.20417234
763,-0.00230974,0.00100384,-0.03200957,-0.00038499,0.00071533,-0.07004801,0.41931306,0.36361611,0.3836246,0.44424187,0.40686031,0.40986588
764,0.01338251,0.00679042,-0.03337484,0.01961306,0.00953736,-0.10495987,0.27095109,0.2337265,0.25404147,0.23326779,0.19998243,0.22306892
765,-0.00551985,-0.00391688,0.15527499,-0.00650221,-0.0031783,0.33062963,0.51208627,0.41729149,0.44774558,0.52921649,0.46023071,0.47621064
766,-0.00491912,0.00468545,0.15320462,-0.00672606,0.00470843,0.18863834,0.47381935,0.35279419,0.40510559,0.48321727,0.38931491,0.42492046
767,0.00144556,-0.00067744,-0.13343432,0.0016287,-0.00043053,-0.16186835,0.37027633,0.31913767,0.34604251,0.35509447,0.31483196,0.33482632
768,-0.000146,0.00568053,0.14347655,-0.00394801,0.00698707,0.25772664,0.40776336,0.33571476,0.35727068,0.43057266,0.3793207,0.38427925
769,0.01776037,0.00568329,0.08212186,0.02327434,0.0066,0.04255937,0.40659222,0.31503879,0.35275825,0.3933028,0.32034335,0.34756739
770,-0.02293383,-0.01170061,-0.08786245,-0.02126214,-0.01631203,-0.17101667,0.43041525,0.35171948,0.38308376,0.42306438,0.36195584,0.38275496
771,0.0114223,-0.00099805,-0.13063488,0.01286149,-0.00021259,-0.13595772,0.45551511,0.3634843,0.39500549,0.48043738,0.41441757,0.42602437
772,-0.00057703,0.00085232,-0.08571639,-0.00324574,-0.00134767,-0.19726561,0.48865143,0.42849249,0.45334505,0.49047312,0.44381679,0.45714569
773,0.00248863,0.00426619,0.23868163,0.01645361,0.00651754,0.20600345,0.37809763,0.31869314,0.34793385,0.34315323,0.29248077,0.32094743
774,-0.0068281,-0.00099835,0.09668056,-0.00231821,-0.00209747,0.06844765,0.48129601,0.36414314,0.40867037,0.50629937,0.4222087,0.44540981
775,0.0232891,0.0076032,0.09417712,0.03177693,0.00917194,0.08291467,0.43341406,0.39326541,0.41261506,0.40145813,0.36461807,0.38505785
776,-0.00131548,-0.0009564,-0.07116653,-0.00189449,-0.00192421,-0.09183781,0.46272195,0.39961335,0.43822761,0.43071824,0.37904792,0.41215866
777,0.00359326,0.00074904,0.39169465,0.01172552,0.00098602,0.56422563,0.52292924,0.46043685,0.48804151,0.51825899,0.46793844,0.48613677
778,-0.00391049,-0.00616054,-0.17530015,-0.00625427,-0.00651858,-0.12543583,0.44857743,0.34890157,0.38604597,0.47318719,0.40414553,0.42097733
779,0.02221102,0.01300622,0.19464933,0.03587434,0.01421062,0.07632446,0.46163214,0.41303362,0.43870916,0.43744848,0.39397546,0.4171895
780,-0.00755861,0.0003082,0.06924052,-0.01232798,0.00205428,0.21547954,0.41289887,0.28386514,0.31998969,0.44279546,0.35020204,0.36425811
781,-0.00360683,-0.00441211,-0.02031969,-0.01076759,-0.00622017,0.05625373,0.33540478,0.23411479,0.27006007,0.34804544,0.2762056,0.29783265
782,0.00838311,-3.652e-05,-0.03543959,0.01184701,0.00345796,0.06022868,0.47178693,0.42240957,0.44467854,0.45986529,0.42034539,0.43623902
783,0.00400889,0.00377477,-0.01263128,0.00620409,0.00477844,-0.04788013,0.47147911,0.34203327,0.39661411,0.48575301,0.38470864,0.41933597
784,-0.00913647,0.00099268,0.18222234,-0.00736645,0.00036367,0.21803819,0.44751512,0.37863397,0.40282078,0.46271555,0.41208712,0.42061554
785,-0.01179908,-0.00195788,0.10059741,-0.0067433,-0.00589155,0.02670196,0.5422438,0.45513994,0.49349894,0.54378379,0.47686169,0.50354021
786,0.01760855,0.00245512,-0.01991086,0.03227738,0.00335174,-0.18500735,0.46632382,0.42037437,0.44579032,0.44388558,0.40543384,0.42639921
787,0.00168876,0.0022376,-0.08926858,0.00397448,0.00234128,-0.17072425,0.28116932,0.19270041,0.22020009,0.29280147,0.22948793,0.24465449
788,0.01153894,0.00043702,0.04626483,0.01038794,-0.00221748,-0.0173441,0.45005977,0.38163787,0.40734313,0.46690095,0.41628036,0.4255164
789,0.00117574,-0.00464417,-0.17046339,0.0026185,-0.00642583,-0.24934174,0.45614504,0.37523487,0.41426758,0.44238097,0.37730163,0.40947817
790,-0.0099982,-0.00917898,-0.22398367,-0.01240449,-0.01147932,-0.27662752,0.48472098,0.35951097,0.40648063,0.51626772,0.43010003,0.45260582
791,0.00921701,0.00251412,-0.03412577,0.01726832,0.00470812,-0.07328863,0.41358792,0.32483327,0.36380003,0.41599531,0.35004186,0.37634642
792,0.01147372,-0.00022756,-0.32655681,0.01075643,0.00098436,-0.40959652,0.49784393,0.40624398,0.44810294,0.49454147,0.42166229,0.45202225
793,0.00517191,0.00106989,-0.0136244,0.00770161,0.00082571,-0.06482974,0.37210656,0.33163501,0.35324324,0.36233723,0.33064783,0.34572721
794,0.01648544,0.00888936,0.03733428,0.0205283,0.01408161,0.10404597,0.34580838,0.23216362,0.26226415,0.37028652,0.28848909,0.29900893
795,-0.00350542,-0.00170257,0.02462964,0.00078226,-0.00165299,0.00675811,0.21301415,0.19195811,0.20289566,0.21347397,0.19715076,0.20356741
796,0.02847455,0.00400626,-0.05420783,0.03728109,0.00460625,-0.1714224,0.33169873,0.27374467,0.29067484,0.33806839,0.29286153,0.2995823
797,0.01513049,0.0031325,-0.13430938,0.0212284,0.00738615,-0.13813452,0.32425369,0.25100472,0.27456587,0.34548533,0.29508293,0.30203927
798,-0.00334564,0.00189592,0.20956793,-0.00494054,0.00158848,0.3124818,0.52638554,0.44237787,0.48030663,0.53106792,0.46652792,0.49123269
799,-0.0076365,-0.0011904,0.08219479,-0.00681741,-0.00224653,0.08488151,0.4155073,0.32836075,0.35787788,0.43752345,0.37398624,0.38528593
800,-0.00453726,-0.00668781,-0.25309325,-0.01268988,-0.01347721,-0.42852065,0.39212164,0.32426154,0.34908012,0.42263157,0.37897438,0.38294672
801,0.0048479,-0.00356533,-0.12614487,-0.00289811,-0.00402922,-0.05913759,0.40421934,0.31943179,0.34499063,0.42468363,0.362021,0.37058031
802,-0.00065084,0.00219356,-0.10338482,-0.00229895,8.69e-05,-0.23640679,0.43814595,0.38705017,0.41343359,0.42338809,0.38242031,0.4026117
803,0.01987925,0.00296891,-0.12841142,0.02557573,0.00591043,-0.15739463,0.42775776,0.3352497,0.37039206,0.45180983,0.39021077,0.40220717
804,0.00654536,-0.000483,-0.00572239,0.01104644,0.00110608,0.0208156,0.27665721,0.22602388,0.25025828,0.24579085,0.20458999,0.22846034
805,0.01691549,0.00727525,0.04189198,0.02632548,0.00928564,-0.06108783,0.35110136,0.29140088,0.32141525,0.31556551,0.26558986,0.29410678
806,-0.00543024,-0.00498106,-0.17419614,-0.00815221,-0.00825847,-0.26395112,0.45017453,0.4017893,0.42599315,0.43492162,0.39530376,0.41370794
807,0.01853819,0.00399425,0.01451389,0.0275362,0.00866522,0.06305586,0.55168155,0.4337731,0.48837515,0.5696668,0.48065517,0.51469586
808,0.01397507,0.00601075,-0.06455563,0.02009139,0.00834207,-0.11808443,0.4493126,0.39845843,0.43141545,0.42242901,0.3819323,0.40943264
809,0.00287006,-0.00502656,-0.23559842,0.01151393,-0.0017984,-0.28020055,0.53200796,0.44770355,0.49532204,0.51834607,0.45304072,0.49026857
810,-0.0111482,-0.00826439,-0.16134644,-0.01323129,-0.01021017,-0.15413852,0.37663211,0.31303368,0.33509818,0.37688112,0.32753603,0.33985821
811,0.00165476,-0.00149199,-0.16670854,0.00092105,-0.00339394,-0.26317487,0.41124109,0.34318461,0.36505647,0.42396584,0.37251157,0.38035241
812,0.01421603,-0.00128633,-0.11112535,0.01926182,-0.00360403,-0.28394235,0.35106802,0.28750456,0.31059082,0.37130066,0.32722882,0.3342513
813,-0.00409433,0.00236679,0.11461156,0.00198446,0.00158031,0.08622092,0.56768505,0.46326177,0.50874292,0.57887155,0.49813719,0.52814861
814,0.0034816,0.00128752,-0.01851533,0.00359917,0.00497792,0.09640308,0.41403772,0.3262084,0.35292382,0.43986227,0.37717192,0.38409796
815,-0.00702939,-0.00072579,-0.05129032,-0.00305611,0.0016309,-0.04877532,0.49943478,0.42301127,0.45444649,0.51264533,0.45687204,0.47432293
816,0.00131065,-0.00394624,-0.17780567,-0.00052067,-0.00539587,-0.22294442,0.38246785,0.32460577,0.35445085,0.3732857,0.33176334,0.35136427
817,0.00450922,-0.00798889,-0.38963095,0.00436974,-0.0116941,-0.57406261,0.38553335,0.3265992,0.35508467,0.38623819,0.34238222,0.35882873
818,-0.02261279,-0.00069984,0.16323982,-0.02317881,0.00096975,0.29759266,0.50099327,0.40766665,0.4612701,0.48552436,0.41188715,0.45408348
819,-0.00852221,0.00065616,0.2633184,-0.000743,0.00030202,0.23851791,0.40274867,0.31859997,0.35424855,0.4011605,0.33827269,0.36023058
820,-0.01335123,0.00538521,0.29333416,-0.01300187,0.006202,0.37525419,0.41749936,0.28935443,0.33073888,0.44100454,0.34837626,0.36808113
821,0.00447144,-0.00048441,-0.04744803,0.01021059,-0.00037427,-0.09532168,0.51494058,0.41699,0.45564377,0.53145009,0.46127507,0.48402776
822,0.00562531,-0.00919557,-0.53660107,-0.00710701,-0.00913233,-0.51368561,0.51036748,0.43262255,0.45947616,0.53350073,0.47846693,0.48712106
823,0.00477015,-0.00017834,-0.00683528,0.00865522,-0.00269878,-0.12008963,0.52040962,0.4366307,0.47189884,0.52942407,0.46475292,0.48376672
824,-0.00704704,-0.00174283,-0.15740866,-0.01215154,-0.00315197,-0.22408839,0.40859329,0.2981675,0.33373956,0.42642791,0.34703167,0.36675693
825,-0.01525578,0.00017395,0.22444284,-0.01408931,-0.00061246,0.28794995,0.25818609,0.19888941,0.21455585,0.27350322,0.23159038,0.23504874
826,-0.00908368,0.00051904,0.12288966,-0.00465364,-1.565e-05,0.08239308,0.41931856,0.31142417,0.36443441,0.41604072,0.33787303,0.37534244
827,-0.00230256,2.54e-06,-0.04803109,0.00398195,0.00302228,-0.07567513,0.46824078,0.39005443,0.42346283,0.46491146,0.40369143,0.42549289
828,0.03815408,0.00806625,-0.01811899,0.05130906,0.01132153,-0.11273473,0.44887465,0.40241244,0.42497891,0.41664351,0.37390026,0.39628952
829,-0.00314379,-0.00374321,-0.04207809,-0.00017603,-0.00350846,-0.04345984,0.43073203,0.36109545,0.39046131,0.41789639,0.36018476,0.38152947
830,-0.01138882,-0.00635538,-0.10686816,-0.01725556,-0.00884726,-0.12037203,0.41364436,0.34378045,0.37046589,0.40838185,0.35290203,0.36975292
831,-0.01859374,-0.00197058,-0.05649638,-0.01765204,-0.0030111,-0.13037535,0.35941122,0.29501287,0.31445045,0.37608856,0.32830534,0.33338912
832,-0.00765674,0.00137989,0.06430637,-0.00919341,0.00245348,0.1299511,0.17305566,0.1300057,0.14705369,0.18995651,0.16372239,0.16903366
833,-0.01740759,-0.00380576,0.01416659,-0.02276097,-0.00475012,0.09744364,0.45297376,0.39797002,0.42856542,0.4365024,0.39303803,0.4166189
834,-0.0068801,0.00158216,0.07957489,-0.00866669,0.00279318,0.14080781,0.40700649,0.2551663,0.30528171,0.42661421,0.31589513,0.34593821
835,0.0074213,0.00549517,0.06870444,0.01355118,0.00730216,0.02529364,0.39103793,0.3407636,0.35882391,0.40698675,0.37188102,0.37678822
836,-0.00030154,0.00144244,0.16528347,-0.00478,-0.00126816,0.20703779,0.39681377,0.29220497,0.32573522,0.43327211,0.36359706,0.37214731
837,-0.00953503,-0.00534942,-0.02192462,-0.00218161,-0.00442474,-0.05994907,0.3843016,0.3471263,0.36572546,0.36323968,0.33194946,0.34869862
838,0.00299776,-0.00055318,0.30532204,1e-07,4.754e-05,0.56807721,0.48930236,0.42168132,0.45238254,0.4861326,0.4327481,0.45262427
839,0.01407509,-0.00126295,-0.32356128,0.01758267,0.00117408,-0.40110906,0.4622267,0.38761829,0.40937368,0.48215128,0.42717614,0.43334122
840,0.00904235,-0.00609921,-0.25027451,0.01070329,-0.00913673,-0.37732029,0.3772859,0.31853044,0.33815386,0.39855979,0.3574658,0.36126535
841,-0.00110213,0.00095095,-0.03712512,0.00553873,0.0008404,-0.16639598,0.46885077,0.39244359,0.42987787,0.45547115,0.3941357,0.42398021
842,-0.01998404,-0.00640258,-0.18323647,-0.02033109,-0.00809559,-0.26629287,0.39837252,0.33089423,0.35472967,0.41777535,0.37003469,0.37674923
843,-0.00602077,-0.00570306,-0.35599294,-0.01155262,-0.00912177,-0.53751692,0.55759673,0.45463152,0.5010096,0.56389659,0.483298,0.5151614
844,-0.00144481,-0.00096378,-0.16549874,0.00718592,0.00342158,-0.17153673,0.51227848,0.4169539,0.46351655,0.51785444,0.44635891,0.47496624
845,0.02113591,0.00372018,-0.17440397,0.02650367,0.01084297,-0.07401363,0.48520296,0.35794604,0.40549115,0.51632964,0.42635636,0.45004191
846,-0.00568338,-0.00092797,-0.10749195,-0.00376566,-0.00383482,-0.28635568,0.39501235,0.35058106,0.36804048,0.41757761,0.38824586,0.39041912
847,0.03196185,0.00193749,-0.47710458,0.04017069,0.00439247,-0.72834881,0.55321083,0.45411931,0.50522568,0.55602654,0.48071994,0.51494584
848,0.00474355,0.00242698,0.12247436,0.00598772,0.00121683,0.13849908,0.47430004,0.41381199,0.45192756,0.4443896,0.3936932,0.42664771
849,0.02543771,0.01001025,0.15405478,0.0370033,0.01453575,0.12400577,0.40617658,0.30399671,0.34241912,0.40159475,0.3207222,0.34703447
850,-0.02190225,-0.00196189,0.09585822,-0.01688302,-0.00086624,0.13713978,0.36394517,0.32595474,0.34632864,0.3445399,0.31183519,0.32928474
851,-0.01107639,-0.00514213,-0.02399201,-0.01288677,-0.00480544,0.06139724,0.27662249,0.22407528,0.25389179,0.24952099,0.20972396,0.2358932
852,-0.0073155,0.00304802,-0.05867846,-0.00865626,0.00253412,-0.14628311,0.48169701,0.34065355,0.39134907,0.51733851,0.41775589,0.44256732
853,-0.02728949,-0.00809995,-0.0355203,-0.0285928,-0.01175638,-0.07776979,0.43419308,0.32942741,0.36992245,0.43910651,0.35937209,0.38339133
854,0.00475039,0.0065286,0.09144038,0.0115288,0.01062969,0.11146672,0.34646347,0.26049705,0.28697311,0.36760894,0.30799645,0.31557504
855,-0.00197877,-0.00049335,0.06083365,0.00062363,-0.00280413,-0.03452336,0.2902253,0.27509434,0.28731772,0.30374458,0.29419662,0.29681903
856,0.01582031,-0.00174328,-0.22276177,0.01887475,-0.00114675,-0.25236223,0.42587652,0.34464308,0.37699446,0.44528336,0.38959527,0.40580582
857,0.00843124,0.00625547,0.06970139,0.01563928,0.00716053,0.03018967,0.30417746,0.28349086,0.29425034,0.2858982,0.26498788,0.27642657
858,-0.00018341,-0.00634331,-0.09276236,-0.00350359,-0.00569914,0.05783341,0.4281103,0.37501662,0.40301874,0.41050713,0.36717084,0.39014389
859,-0.00406028,-0.00312202,-0.1581082,0.00231203,-0.00166636,-0.20171601,0.33835593,0.28182136,0.29769777,0.35350273,0.3129759,0.31614653
860,0.01027413,0.00523354,0.15037941,0.01772683,0.00435983,0.01377551,0.46937118,0.40551342,0.4310738,0.46256582,0.4113838,0.42785438
861,0.01298017,-0.00076878,0.00305794,0.01504994,0.00321723,0.16647464,0.4995352,0.40831729,0.43615241,0.52127621,0.45488624,0.46640199
862,0.00509072,0.00330938,0.07312126,0.00417059,0.00016763,-0.03899806,0.46735902,0.38765308,0.4265924,0.46556955,0.4052557,0.43302576
863,0.00998654,0.0070623,0.27134405,0.01617506,0.00878038,0.32360318,0.49348682,0.40001894,0.44044567,0.49661322,0.42270243,0.4485446
864,0.00848938,0.00293937,0.05069234,0.01533846,0.00234292,0.00199364,0.36779345,0.33104846,0.3492226,0.36401351,0.33344418,0.34608025
865,0.0022994,0.00025584,0.10911127,0.00751919,0.00047794,0.16125939,0.4524518,0.40346065,0.42861387,0.43750193,0.39713439,0.41684595
866,-0.00644829,-0.00390591,0.00772696,-0.00461999,-0.00326227,0.06317054,0.42509376,0.3792765,0.4025915,0.41226942,0.37577805,0.39253656
867,0.00211316,0.00100697,-0.1263407,0.00091727,0.00274127,-0.12519604,0.42875583,0.37385575,0.40418767,0.4189448,0.37870903,0.3987235
868,0.02072004,0.00678158,-0.11187626,0.03082061,0.01177671,-0.15561101,0.50501112,0.42892913,0.47037957,0.48840883,0.42756046,0.45929588
869,0.02287239,0.00912374,0.04616999,0.02922561,0.0123534,-0.0025628,0.32334308,0.27240966,0.2978192,0.29250807,0.24980708,0.27417902
870,0.01392515,-0.00263425,-0.10966227,0.01834624,-0.00495481,-0.22941881,0.56340838,0.46219785,0.50877329,0.58189237,0.50510478,0.53051762
871,0.00080352,-0.00135116,-0.02454343,-0.00248408,-0.00405342,-0.01977666,0.41636341,0.31671963,0.34893552,0.44777305,0.38157164,0.39024536
872,0.01156659,0.00459967,0.06605951,0.01902272,0.00659091,0.04196519,0.50360225,0.40863877,0.44352076,0.51427279,0.44137392,0.46262129
873,0.01023597,0.00138929,0.12857968,0.01226795,0.00247218,0.18222031,0.41664765,0.36200379,0.39119901,0.38602828,0.34003711,0.36625367
874,-0.00417388,0.00111187,0.00093018,0.00058187,0.00060516,-0.08612465,0.33927966,0.2850043,0.31281071,0.29477364,0.24794346,0.27757027
875,-0.0091444,-0.00030554,0.0241779,-0.00398268,-0.00256697,-0.08315185,0.50956005,0.43361825,0.46413742,0.51332794,0.45474797,0.47272983
876,0.00337854,0.00042825,0.19571464,0.00593832,-0.00164198,0.22577312,0.3523548,0.29719069,0.31714778,0.37493637,0.33738996,0.34098002
877,0.01505449,0.00540532,0.06939885,0.02275818,0.00778441,0.03318526,0.52395427,0.42489603,0.47083485,0.52767003,0.45151299,0.48436644
878,0.01472223,0.00632657,0.08774489,0.01653096,0.00822821,0.12135492,0.22012746,0.17699428,0.19815154,0.19205523,0.15572336,0.17669549
879,-0.00407254,2.525e-05,-0.12659108,-0.00477536,0.00044868,-0.18411762,0.28599334,0.20484338,0.22806923,0.30720757,0.25142445,0.25801073
880,0.00667812,-0.00024153,0.04603389,0.01487507,-0.00227243,-0.11281174,0.43864552,0.37878159,0.40129241,0.44289228,0.39659557,0.40698938
881,0.0003212,-0.00598439,-0.16882227,-0.00232642,-0.00854177,-0.23810366,0.31946169,0.25962578,0.28635451,0.31052522,0.26725365,0.28564841
882,-0.02404365,-0.00071237,0.29924811,-0.02803842,-0.00423926,0.37527629,0.50487232,0.42383595,0.45226584,0.52820512,0.47083577,0.48011723
883,-0.01678457,-0.00029123,0.07015466,-0.01356395,-0.0004871,0.0459788,0.37483178,0.32201419,0.34296488,0.38901631,0.35045129,0.3571364
884,0.00178164,0.00139556,0.01381883,0.00318332,0.0022229,0.0206213,0.32293757,0.27851697,0.30119314,0.30472058,0.2693501,0.28789771
885,0.03058637,0.00109749,-0.03675756,0.03374308,0.00413401,0.06221469,0.57377692,0.46786533,0.51586713,0.58700015,0.50414132,0.53484471
886,-0.01089226,-0.00886582,-0.29593853,-0.0154899,-0.00911828,-0.28990781,0.28874492,0.23388182,0.25733369,0.26352516,0.22039535,0.24180784
887,-0.01292419,-0.0056063,0.01694343,-0.01353825,-0.00505721,0.11041713,0.46398093,0.34108208,0.40376394,0.46025248,0.36593276,0.4113069
888,0.00430884,0.00084249,-0.05515216,0.00010755,0.00095593,-0.05295132,0.43248519,0.34970269,0.37463369,0.45760787,0.39880237,0.40548961
889,0.00081974,-0.00362668,-0.25220517,-0.01065548,-0.00555363,-0.25489289,0.52119659,0.41530424,0.45836322,0.54410673,0.46830128,0.49131605
890,0.00346658,0.00232531,0.09233359,0.01135915,0.00508292,0.09834294,0.49871459,0.42726452,0.45793336,0.49877354,0.44336605,0.46220141
891,-0.00141438,-0.00034854,-0.05168751,0.00016477,-0.00208031,-0.14703747,0.4012992,0.35598118,0.37688759,0.41597617,0.38512952,0.39206621
892,0.01670097,-0.00202503,-0.23518293,0.01677828,0.00165074,-0.14615959,0.47551442,0.39112503,0.42777486,0.48304567,0.41917352,0.43960059
893,0.01107936,-0.00123021,-0.10708767,0.02109771,0.00109152,-0.1644065,0.45800366,0.38259664,0.41596634,0.44312458,0.38135875,0.40558345
894,-0.00152274,0.0046601,0.47400135,0.00031009,0.00503803,0.64501388,0.46730381,0.38657705,0.42297334,0.45489612,0.3902166,0.42046666
895,-0.00133892,-0.00237147,0.12435219,-0.00169526,-0.00445767,0.17359332,0.44991337,0.39848645,0.42138809,0.44782241,0.40921658,0.42230437
896,0.00424282,0.00016337,-0.27552736,0.01088206,0.00282872,-0.43760129,0.49465909,0.43534807,0.46008544,0.48984045,0.4432676,0.45877469
897,-0.01121661,-0.00233707,-0.01886835,-0.00449676,0.00022051,0.01720098,0.55818004,0.45442566,0.49995681,0.57213785,0.49267967,0.52127144
898,0.00391231,0.00292923,-0.10038838,0.00758457,0.00362525,-0.19151315,0.43227554,0.35945365,0.39037149,0.44887237,0.3985292,0.41430394
899,-0.0214104,-2.96e-06,0.54327632,-0.02248386,-0.00211814,0.73444315,0.48127129,0.41220771,0.44285148,0.47679508,0.42212516,0.44192444
